Provider,Amount
MAXICARE SUNRISE HOSPITAL,"3,743,680.00"
MAXICARE SUNRISE HOSPITAL,"3,990,080.00"
MAXMED NURSING HOME,"11,200.00"
MAXMED NURSING HOME,"17,920.00"
MAXMED NURSING HOME,"55,979.86"
MAXMED NURSING HOME,"57,205.05"
MAYANJA DISPENSARY,"44,800.00"
MAYANJA DISPENSARY,"49,280.00"
MAYANJA DISPENSARY,"134,400.00"
MAYANJA DISPENSARY,"145,665.68"
MAYANJA DISPENSARY,"168,000.00"
MAYANJA DISPENSARY,"183,620.99"
MAYENJE DISPENSARY,"36,616.11"
MAYSA SOUTH C NURSING HOME LIMITED,472480
Mazeras Health Centre,"10,000.00"
Mazeras Health Centre,"390,382.02"
MAZINROBA NURSING HOME LIMITED,"38,080.00"
MAZINROBA NURSING HOME LIMITED,"190,400.00"
MAZINROBA NURSING HOME LIMITED,"318,080.00"
MAZOLA DISPENSARY,"298,313.08"
Mbaga Dispensary,"10,000.00"
Mbaga Dispensary,"66,706.43"
Mbaga Dispensary,"96,602.88"
Mbagathi County Referral Hospital,"163,250.00"
Mbagathi County Referral Hospital,"1,921,170.00"
Mbagathi County Referral Hospital,"6,276,570.00"
Mbagathi County Referral Hospital,"10,192,290.00"
MBALAMBALA DISPENSARY,"10,000.00"
MBALAMBALA DISPENSARY,"20,000.00"
MBALAMBALA DISPENSARY,"30,000.00"
MBALAMBALA DISPENSARY,"41,939.95"
MBALAMBALA DISPENSARY,"108,532.09"
MBALAMBALA DISPENSARY,"110,000.00"
MBALE HEALTH CENTRE,"10,000.00"
MBALE HEALTH CENTRE,"165,601.52"
MBALE HEALTH CENTRE,"209,086.54"
Mbale Rural Health Training Centre,"30,000.00"
Mbale Rural Health Training Centre,"86,778.20"
Mbale Rural Health Training Centre,"90,000.00"
Mbale Rural Health Training Centre,"96,720.00"
Mbale Rural Health Training Centre,"164,587.07"
MBAVANI DISPENSARY,"10,000.00"
MBAVANI DISPENSARY,"96,248.17"
MBAVANI DISPENSARY,"111,726.76"
Mbeere Sub-County Hospital,"1,008.62"
Mbeere Sub-County Hospital,"134,000.00"
Mbeere Sub-County Hospital,"158,193.48"
Mbeere Sub-County Hospital,"321,920.00"
Mbeere Sub-County Hospital,"352,000.00"
Mbeere Sub-County Hospital,"587,760.00"
Mbegani Dispensary,"10,000.00"
Mbegani Dispensary,"72,010.10"
Mbegani Dispensary,"105,319.45"
Mbenuu H Centre,"32,214.78"
MBEU SUB-COUNTY HOSPITAL,"13,048.27"
MBEU SUB-COUNTY HOSPITAL,"38,704.19"
MBIINI DISPENSARY,"67,223.29"
MBIINI DISPENSARY,"79,692.54"
Mbita Dispensary,"1,008.62"
Mbita Dispensary,"7,607.59"
MBITA KALANDO HEALTH CENTRE,"45,196.73"
MBITA SUB-DISTRICT HOSPITAL,"157,840.00"
MBITA SUB-DISTRICT HOSPITAL,"211,831.07"
MBITA SUB-DISTRICT HOSPITAL,"484,901.00"
MBITA SUB-DISTRICT HOSPITAL,"1,692,640.00"
MBITA SUB-DISTRICT HOSPITAL,"2,465,080.00"
MBITA SUB-DISTRICT HOSPITAL,"2,727,600.00"
MBITINI HEALTH CENTRE,"1,725.03"
Mbitini Rehema Community Hospital,"1,420.61"
Mbitini Rehema Community Hospital,"1,827.01"
Mbitini Rehema Community Hospital,"150,080.00"
Mbitini Rehema Community Hospital,"180,240.00"
Mbitini Rehema Community Hospital,"248,640.00"
Mbitini Rehema Community Hospital,"322,560.00"
MBIUNI HEALTH CENTRE,"10,000.00"
MBIUNI HEALTH CENTRE,"30,656.67"
MBOGO VALLEY DISPENSARY,"108,033.96"
MBOGO VALLEY DISPENSARY,"180,605.07"
Mbogoini Health Centre,"10,000.00"
Mbogoini Health Centre,"18,659.67"
Mbogoini Health Centre,"20,000.00"
Mbogoini Health Centre,"45,967.93"
Mbondoni Dispensary,"60,638.48"
Mbondoni Dispensary,"107,435.22"
MBONDONI HEALTH CENTRE,"10,000.00"
MBONDONI HEALTH CENTRE,"17,781.04"
Mbooni Sub County Hospital,"3,738.74"
Mbooni Sub County Hospital,"30,000.00"
Mbooni Sub County Hospital,"40,572.90"
Mbooni Sub County Hospital,"301,680.00"
Mbooni Sub County Hospital,"452,560.00"
Mbooni Sub County Hospital,"828,000.00"
MBOTELA CLINIC,"13,468.91"
MBUI-NZAU DISPENSARY,"54,721.58"
MBUKUNI DISPENSARY,"9,145.05"
Mbulia Dispensary,"39,750.94"
Mbulia Dispensary,"61,879.23"
Mbuluni dispensary,"17,755.68"
Mbuluni dispensary,"30,000.00"
MBUNGONI CATHOLIC DISPENSARY,"28,986.75"
MBUNGONI CATHOLIC DISPENSARY,"45,840.00"
MBUNGONI CATHOLIC DISPENSARY,"86,880.00"
MBUNGONI CATHOLIC DISPENSARY,"163,920.00"
MBUNGONI CATHOLIC DISPENSARY,"318,160.00"
MBUNI DISPENSARY,"31,618.51"
MBUNI DISPENSARY,"32,046.38"
Mbusyani Dispensary-Kangundo,"192,938.78"
Mbusyani Dispensary-Kangundo,"346,918.66"
Mbuta Model Health Centre,"10,000.00"
MBUVO HEALTH CENTRE,"4,616.25"
MBUVO HEALTH CENTRE,"17,599.70"
MBUYU DISPENSARY,"113,337.69"
MBUYU DISPENSARY,"155,641.66"
Mbwaleni Dispensary,"10,000.00"
Mbwaleni Dispensary,"20,000.00"
Mbwaleni Dispensary,"40,000.00"
Mbwaleni Dispensary,"52,653.56"
Mbwaleni Dispensary,"55,541.71"
MC Tumaini-Kirura,"3,816.80"
MC Tumaini-Kirura,"6,975.28"
MC Tumaini-Kirura,"35,840.00"
MC Tumaini-Kirura,"42,560.00"
MC Tumaini-Kirura,"47,040.00"
MC Tumaini-Kirura,"80,640.00"
MECHEO DISPENSARY,"20,049.04"
MECHEO DISPENSARY,"21,558.91"
MECHIMERU HEALTH CENTRE,"91,200.00"
MECHIMERU HEALTH CENTRE,"170,080.00"
MECHIMERU HEALTH CENTRE,"255,760.00"
MECHIMERU HEALTH CENTRE,"274,560.00"
MECHIMERU HEALTH CENTRE,"408,288.80"
MECHIMERU HEALTH CENTRE,"529,863.74"
Med 25 International Kenya,"33,196.45"
Med 25 International Kenya,"54,766.51"
Med 25 International Kenya,"657,360.00"
Med 25 International Kenya,"793,840.00"
Med 25 International Kenya,"1,861,280.00"
Med 25 International Kenya,"4,323,040.00"
MEDAN MEDICAL CENTRE,"2,739.45"
MEDAN MEDICAL CENTRE,"7,158.08"
Medforce Medical Centre,"5,500.23"
MEDFORCE MEDICAL CENTRE,"11,200.00"
Medforce Medical Centre,"31,360.00"
Medforce Medical Centre,"35,840.00"
Medforce Medical Centre,"78,400.00"
Medforce Medical Centre,"103,040.00"
MEDFORCE MEDICAL CENTRE,156800
Medforce Medical Centre,860160
MEDICA FAMILY HOSPITAL,"5,675.10"
Medical Link Integrated Health Program,"16,720.00"
Medical Link Integrated Health Program,"74,684.38"
Medical Link Integrated Health Program,"215,040.00"
Medical Link Integrated Health Program,"223,840.00"
Medical Link Integrated Health Program,"386,393.74"
Medical Link Integrated Health Program,"675,280.00"
MEDICARE HEALTH-SATELLITE,"3,163.08"
MEDICARE HEALTH-SATELLITE,"8,960.00"
MEDICARE HEALTH-SATELLITE,"22,400.00"
Medicatia Hospital,"10,000.00"
Medicatia Hospital,"63,680.00"
Medicatia Hospital,"66,960.00"
Medicatia Hospital,"117,040.00"
MEDICROSS CLINIC JUJA MALL,"366,857.44"
MEDICROSS CLINIC JUJA MALL,"623,208.64"
MEDICROSS LIMITED MUMIAS,"867,016.68"
MEDICROSS LIMITED MUMIAS,"1,329,672.93"
MEDICROSS LIMITED NAKURU,"810,921.77"
MEDICROSS LIMITED NAKURU,"1,414,534.96"
MEDICROSS LTD KAWANGWARE,"2,024.12"
MEDICROSS MEGACITY,"198,656.14"
MEDICROSS MEGACITY,"253,817.39"
MEDICROSS MERU,"2,232,642.06"
MEDICURE MEDICAL CENTER,"3,473.44"
MEDICYL HOSPITAL CARE LIMITED,"44,800.00"
MEDICYL HOSPITAL CARE LIMITED,"64,960.00"
MEDICYL HOSPITAL CARE LIMITED,"77,280.00"
MEDICYL HOSPITAL CARE LIMITED,"131,040.00"
Mediforte Hospital Limited,"114,763.79"
Mediforte Hospital Limited,"158,760.00"
Mediforte Hospital Limited,"170,652.66"
Mediforte Hospital Limited,"217,170.00"
Mediforte Hospital Limited,"553,150.00"
Mediforte Hospital Limited,"881,050.00"
Mediheal Hospital,"40,000.00"
Mediheal Hospital,"149,600.00"
Mediheal Hospital,"249,200.00"
Medijav Medical Services,"10,000.00"
Medijav Medical Services,"20,000.00"
Medijav Medical Services,"30,000.00"
Medijav Medical Services,"44,470.09"
Medijav Medical Services,"47,256.67"
MEDINA HEALTH CENTRE,"1,948.01"
MEDINA HEALTH CENTRE,"20,000.00"
MEDINA HEALTH CENTRE,"30,000.00"
MEDINA HEALTH CENTRE,"40,000.00"
MEDINA HOSPITAL,"57,440.00"
MEDINA HOSPITAL,"85,280.00"
MEDINA HOSPITAL,"88,800.00"
MEDINA MEDICARE HOSPITAL LIMITED,"50,813.95"
MEDINA MEDICARE HOSPITAL LIMITED,"120,096.50"
MEDINA MEDICARE HOSPITAL LIMITED,"202,350.00"
MEDINA MEDICARE HOSPITAL LIMITED,"233,080.00"
MEDINA MEDICARE HOSPITAL LIMITED,"357,100.00"
MEDINA MEDICARE HOSPITAL LIMITED,"443,620.00"
MEDISICA MEDICAL CLINIC,"24,624.93"
MEDISICA MEDICAL CLINIC,"56,000.00"
MEDISICA MEDICAL CLINIC,"56,365.68"
MEDISICA MEDICAL CLINIC,"112,000.00"
MEDISICA MEDICAL CLINIC,"123,200.00"
MEDISICA MEDICAL CLINIC,"302,400.00"
MEDISTAR HOSPITAL KERICHO LTD,"97,040.00"
MEDISTAR HOSPITAL KERICHO LTD,"425,360.00"
MEDISTAR HOSPITAL KERICHO LTD,"1,988,800.00"
MEDISTAR HOSPITAL KERICHO LTD,"3,095,360.00"
MEDITEST DIAGNOSTICS SERVICES,"539,899.00"
MEDITEST DIAGNOSTICS SERVICES,"575,785.00"
MEDITEST DIAGNOSTICS SERVICES,"2,408,632.00"
MEDITEST DIAGNOSTICS SERVICES,"2,780,272.00"
MEDITOX HEALTHCARE SERVICES LIMITED,"1,735.45"
MEDITOX HEALTHCARE SERVICES LIMITED,"91,840.00"
MEDITOX HEALTHCARE SERVICES LIMITED,"105,280.00"
MEDITOX HEALTHCARE SERVICES LIMITED,"255,360.00"
MEDITOX HEALTHCARE SERVICES LIMITED,"322,560.00"
Meditrust Health Care Services,"6,720.00"
Meditrust Health Care Services,"13,440.00"
Meditrust Health Care Services,"32,400.00"
Meditrust Health Care Services,"735,752.41"
Meditrust Health Care Services,"937,481.64"
Mediwell Healthcare,"44,800.00"
Mediwell Healthcare,"69,440.00"
Mediwell Healthcare,"375,510.59"
MEDIWELL HEALTHCARE LIMITED,"8,960.00"
MEDKIM CARE CENTRE,"1,466.37"
MEDKIM CARE CENTRE,"2,696.09"
Medlife Health Care,"67,200.00"
Medlife Health Care,"94,870.11"
Medlife Health Care,"99,348.33"
Medlife Health Care,"181,440.00"
Medlife Health Care,"369,600.00"
Medlife Health Care,"421,120.00"
Medlife Hospital Limited,"1,138,370.00"
Medlife Hospital Limited,"1,687,090.00"
Medlife Hospital Limited,"8,501,510.00"
Medlife Hospital Limited,"13,562,000.00"
Medscale Medical Centre,"9,585.53"
Medscale Medical Centre,"46,078.87"
Medscale Medical Centre,"369,600.00"
Medscale Medical Centre,"548,800.00"
Medscale Medical Centre,"1,209,600.00"
Medscale Medical Centre,"1,601,600.00"
Medspar Medical Centre,"169,242.28"
Medstop Healthcare Kenya,"3,662.52"
Medstop Healthcare Kenya,"201,600.00"
Medstop Healthcare Kenya,"229,520.00"
Medstop Healthcare Kenya,"545,360.00"
Medstop Healthcare Kenya,"555,520.00"
Medstops Healthcare Kenya,"309,120.00"
Medstops Healthcare Kenya,"500,640.00"
Medstops Healthcare Kenya,"958,960.00"
Medstops Healthcare Kenya,"1,172,640.00"
MEDSWELLS PHARMACY AND MEDICAL CENTRE,"21,566.51"
MEDSWELLS PHARMACY AND MEDICAL CENTRE,"3,034.99"
MEDSWELLS PHARMACY AND MEDICAL CENTRE,324800
MEDSWELLS PHARMACY AND MEDICAL CENTRE,"425,600.00"
MEDSWELLS PHARMACY AND MEDICAL CENTRE,"519,680.00"
MEDSWELLS PHARMACY AND MEDICAL CENTRE,"551,040.00"
MEDWIN MEDICAL CENTRE,"50,349.51"
MEKAM MEDICAL CENTER,"3,442.90"
Melchezedek Hospital,"26,880.00"
Melchezedek Hospital,"33,440.00"
Melchezedek Hospital,"67,200.00"
Melchezedek Hospital,"70,480.00"
Mellyvan Hospital,"79,638.43"
Mellyvan Hospital,"97,442.37"
Mellyvan Hospital,"145,600.00"
Mellyvan Hospital,"210,560.00"
Mellyvan Hospital,313600
Mellyvan Hospital,"432,320.00"
Mellyvan Hospital,566720
Mellyvan Hospital,"701,120.00"
MELODIUS MEDICAL CENTRE NYAMAIYA,"8,960.00"
MELODIUS MEDICAL CENTRE NYAMAIYA,"17,240.17"
MELODIUS MEDICAL CENTRE NYAMAIYA,"38,080.00"
MELODIUS MEDICAL CENTRE NYAMAIYA,"512,960.00"
MELWA HEALTH CENTRE,"30,000.00"
MELWA HEALTH CENTRE,"371,737.07"
MELWA HEALTH CENTRE,"484,825.65"
MEMORATA MEDICAL CENTRE LTD,"80,640.00"
MEMORATA MEDICAL CENTRE LTD,"139,573.39"
MEMORATA MEDICAL CENTRE LTD,"165,630.94"
MEMORATA MEDICAL CENTRE LTD,"185,920.00"
MEMORATA MEDICAL CENTRE LTD,"264,320.00"
MEMORATA MEDICAL CENTRE LTD,"369,600.00"
MEMRET CLINIC,"225,795.02"
MEMRET CLINIC,"1,000,895.56"
MENENGAI CRATER DISPENSARY,"547,022.14"
MENENGAI CRATER DISPENSARY,"708,352.30"
MENET DISPENSARY,"221,385.64"
Menorah Hospital (K) LTD-Westlands Medical Centre,"106,500.00"
Menorah Hospital (K) LTD-Westlands Medical Centre,"159,750.00"
Menorah Hospital (K) LTD-Westlands Medical Centre,"266,250.00"
Menorah Hospital (K) LTD-Westlands Medical Centre,"319,500.00"
MENORAH MEDICAL INSTITUTE K. LIMITED,"21,300.00"
MENORAH MEDICAL INSTITUTE K. LIMITED,"95,850.00"
MENORAH MEDICAL INSTITUTE K. LIMITED,"213,000.00"
Mephi Health Services,"12,882.45"
Mephi Health Services,"240,170.00"
Mephi Health Services,"261,180.00"
Mephi Health Services,"834,600.00"
Mephi Health Services,"1,223,990.00"
Mephi Health Services LTD-Lamu,"11,200.00"
Mephi Health Services LTD-Lamu,"29,120.00"
Mephi Health Services LTD-Lamu,"59,280.00"
MEPHIBOSHETH MEDICAL CLINIC,"9,345.58"
MEPHIBOSHETH MEDICAL CLINIC,"56,000.00"
MEPHIBOSHETH MEDICAL CLINIC,"89,600.00"
MEPHIBOSHETH MEDICAL CLINIC,"112,000.00"
MEPHIBOSHETH MEDICAL CLINIC,"141,381.89"
MEPHIBOSHETH MEDICAL CLINIC,"230,720.00"
MERCAL HEALTHCARE BUKEMBE,"1,353.44"
Mercy Advent Medical Centre,"2,816.25"
Mercy Advent Medical Centre,"5,814.97"
Mercy Advent Medical Centre,"120,960.00"
Mercy Advent Medical Centre,"145,600.00"
Mercy Advent Medical Centre,"425,600.00"
Mercy Advent Medical Centre,"568,960.00"
Mercy Hospital,"143,372.98"
Mercy Hospital,"174,546.24"
Mercy Hospital,"267,600.00"
Mercy Hospital,"595,600.00"
Mercy Hospital,"672,160.00"
Mercy Hospital,"993,520.00"
MERCY MISSION MEDICAL CENTRE,"4,237.60"
MERCY MISSION MEDICAL CENTRE,"10,000.00"
MERCY MISSION MEDICAL CENTRE,"14,906.61"
Mercylight Hospital,"38,523.39"
Mercylight Hospital,"65,492.02"
Mercylight Hospital,"271,200.00"
Mercylight Hospital,"278,160.00"
Mercylight Hospital,"772,400.00"
Mercylight Hospital,"1,039,440.00"
Mercyline Care Hospital,"2,240.00"
Mercyline Care Hospital,"9,857.14"
Mercyline Care Hospital,"26,221.86"
Mercylite Medical Clinic- Ruiru,"40,320.00"
Mercylite Medical Clinic- Ruiru,"78,400.00"
Mercylite Medical Clinic- Ruiru,"109,600.00"
Mercylite Medical Clinic- Ruiru,"128,560.00"
Mercylite Medical Clinic- Ruiru,"1,744,635.31"
MERIDIAN EQUATOR HOSPITAL,"63,900.00"
MERIDIAN EQUATOR HOSPITAL,"79,560.00"
MERIDIAN EQUATOR HOSPITAL,"98,640.00"
MERIDIAN EQUATOR HOSPITAL,"382,260.00"
Meridian Hospital,"43,440.00"
Meridian Hospital,"50,160.00"
Meridian Hospital,"71,360.00"
Meridian Hospital,"234,137.53"
Meridian Hospital,"293,521.78"
MERIGI DISPENSARY,"20,000.00"
MERIGI DISPENSARY,"50,000.00"
MERIGI DISPENSARY,"328,963.25"
MERIGI DISPENSARY,"589,941.93"
MERU DOCTORS PLAZA LIMITED,"3,774.68"
MERU DOCTORS PLAZA LIMITED,"3,696,418.00"
MERU DOCTORS PLAZA LIMITED,"3,781,020.00"
MERU DOCTORS PLAZA LIMITED,"10,520,066.00"
MERU DOCTORS PLAZA LIMITED,"30,097,176.00"
Meru Jordan Hospital Ltd,"133,510.00"
Meru Jordan Hospital Ltd,"1,438,250.00"
Meru Jordan Hospital Ltd,"1,739,007.00"
Meru Jordan Hospital Ltd,"3,727,190.00"
MERU TEACHING AND REFERAL HOSPITAL,"461,815.00"
MERU TEACHING AND REFERAL HOSPITAL,"857,256.00"
MERU TEACHING AND REFERAL HOSPITAL,"4,685,725.00"
MERU TEACHING AND REFERAL HOSPITAL,"29,609,159.00"
MERUCARE MEDICAL CENTER,"8,655.89"
Meswo Medical Clinic,"11,564.87"
Meswo Medical Clinic,"248,640.00"
Meswo Medical Clinic,"547,600.00"
Meswo Medical Clinic,"2,335,200.00"
Meswo Medical Clinic,"2,590,480.00"
MESWO(TUNZA) MEDICAL SERVICES,"10,000.00"
MESWO(TUNZA) MEDICAL SERVICES,"30,000.00"
MESWO(TUNZA) MEDICAL SERVICES,"40,000.00"
MESWO(TUNZA) MEDICAL SERVICES,"96,267.54"
MESWO(TUNZA) MEDICAL SERVICES,"161,162.05"
METEITEI SUB-DISTRICT HOSPITAL,"317,520.00"
METEITEI SUB-DISTRICT HOSPITAL,"338,320.00"
METEITEI SUB-DISTRICT HOSPITAL,"407,280.00"
METEITEI SUB-DISTRICT HOSPITAL,"619,313.15"
METEITEI SUB-DISTRICT HOSPITAL,"670,960.00"
METEITEI SUB-DISTRICT HOSPITAL,"999,823.53"
METICULOUS NURSING HOME LIMITED,"4,237.60"
METICULOUS NURSING HOME LIMITED,"15,680.00"
METICULOUS NURSING HOME LIMITED,"38,080.00"
METO DISPENSARY,"37,291.07"
METROPOLITAN HOSPITAL,"2,581,210.00"
METROPOLITAN HOSPITAL,"3,996,700.00"
METROPOLITAN HOSPITAL,"5,461,160.00"
METROPOLITAN HOSPITAL,"7,988,000.00"
Metta Dispensary,"3,838.80"
MFANGANO CENTRAL ADVENTIST MISSION H,"21,694.31"
MFANGANO CENTRAL ADVENTIST MISSION HEALTH,"1,244.07"
MFANGANO CENTRAL ADVENTIST MISSION HEALTH C,"151,120.00"
MFANGANO CENTRAL ADVENTIST MISSION HEALTH CENTRE,"185,920.00"
MFANGANO CENTRAL ADVENTIST MISSION HEALTH CENTRE,"441,280.00"
MFANGANO CENTRAL ADVENTIST MISSION HEALTH CENTRE,"645,120.00"
MGAMBONI DISPENSARY,"10,000.00"
MGAMBONI DISPENSARY,"17,440.46"
MGAMBONI DISPENSARY,"22,907.62"
Mgange Dawida Dispensary,"12,656.53"
Mgange Dawida Dispensary,"28,779.50"
Mgange Nyika Health Centre,"16,720.00"
Mgange Nyika Health Centre,"20,000.00"
Mgange Nyika Health Centre,"30,000.00"
Mgange Nyika Health Centre,"45,299.86"
Mgange Nyika Health Centre,"136,094.63"
MIAM WEST NURSING HOME LIMITED,44800
MIAM WEST NURSING HOME LIMITED,"62,651.85"
MIAM WEST NURSING HOME LIMITED,"546,560.00"
MIAM WEST NURSING HOME LIMITED,"571,200.00"
MIAM WEST NURSING HOME LIMITED,"1,144,640.00"
MIAM WEST NURSING HOME LIMITED,"1,456,000.00"
MIAMBANI HEALTH CENTRE,960.08
MIAMBANI HEALTH CENTRE,"2,288.85"
MIAMBANI HEALTH CENTRE,"10,000.00"
MIANGENI DISPENSARY (MBOONI),"234,595.39"
MIANGENI DISPENSARY (MBOONI),"391,717.98"
Miasenyi Dispensary,"2,821.38"
Miasenyi Dispensary,"5,673.62"
Miathene District Hospital,8300
Miathene District Hospital,"73,520.00"
Miathene District Hospital,"114,520.00"
Miathene District Hospital,"274,240.00"
Miathene District Hospital,"431,040.00"
Miathene District Hospital,"792,343.50"
Mida-Majaoni Dispensary,"5,658.70"
MIDHILL MATERNITY & NURSING HOME,"22,927.42"
Midhine Dispensary,"5,613.09"
Midhine Dispensary,"7,451.60"
Midhine Dispensary,"10,000.00"
MIDOINA DISPENSARY,"9,167.09"
MIDRAR MEDICAL CENTRE,"315,840.00"
MIDRAR MEDICAL CENTRE,"495,040.00"
MIDRAR MEDICAL CENTRE,"723,520.00"
MIDRAR MEDICAL CENTRE,"826,560.00"
Miendo Dispensary,"10,000.00"
Miendo Dispensary,"20,000.00"
Miendo Dispensary,"28,960.00"
Miendo Dispensary,"227,303.30"
Miendo Dispensary,"298,453.76"
MIGERE HEALTH CENTRE,"1,306.00"
MIGERE HEALTH CENTRE,"9,930.19"
MIGERE HEALTH CENTRE,"10,000.00"
Migori County Referral Hospital,"747,490.00"
Migori County Referral Hospital,"1,843,252.83"
Migori County Referral Hospital,"2,078,068.88"
Migori County Referral Hospital,"2,936,889.00"
Migori County Referral Hospital,"3,852,560.00"
Migori County Referral Hospital,"5,518,550.00"
MIGORI HEALTH STATION,"87,816.96"
MIGORI HEALTH STATION,"114,038.97"
Migosi Sub County Hospital,"53,600.00"
Migosi Sub County Hospital,"163,600.00"
Migosi Sub County Hospital,"259,305.71"
Migosi Sub County Hospital,"352,320.00"
Migosi Sub County Hospital,"362,480.00"
Migosi Sub County Hospital,"450,534.39"
Migwani Sub County Hospital,"50,000.00"
Migwani Sub County Hospital,"175,760.00"
Migwani Sub County Hospital,"215,066.27"
Migwani Sub County Hospital,"305,520.00"
Migwani Sub County Hospital,"320,079.38"
Migwani Sub County Hospital,"577,600.00"
Mihuu Dispensary,"31,720.00"
Mihuu Dispensary,"39,120.00"
Mihuu Dispensary,"92,662.57"
Mihuu Dispensary,"168,400.00"
Mihuu Dispensary,"210,800.00"
Mihuu Dispensary,"274,673.65"
MIJOMBONI DISPENSARY,"7,966.94"
MIJOMBONI DISPENSARY,"10,000.00"
MIKARO DISPENSARY,"36,832.73"
MIKARO DISPENSARY,"96,542.12"
MIKEU DISPENSARY,"10,000.00"
MIKEU DISPENSARY,"85,584.68"
MIKEU DISPENSARY,"119,598.24"
MIKINDANI (MCM) DISPENSARY,"435,347.49"
Mikindani Catholic Dispensary,"58,240.00"
Mikindani Catholic Dispensary,"92,720.00"
Mikindani Catholic Dispensary,"153,215.67"
Mikindani Catholic Dispensary,"261,920.00"
Mikindani Catholic Dispensary,"741,799.65"
Mikindani Hospital,"472,200.00"
Mikindani Hospital,"2,052,140.00"
Mikindani Hospital,"2,111,860.00"
Mikindani Hospital,"3,593,660.00"
Mikinduri Health Centre,"20,526.82"
Mikinduri Health Centre,"30,000.00"
Mikinduri Health Centre,"32,400.00"
Mikinduri Health Centre,"45,901.95"
Mikinduri Health Centre,"91,520.00"
Mikinduri Sub-District Hospial,"58,391.01"
Mikinduri Sub-District Hospial,"80,005.14"
Mikinduri Sub-District Hospial,"94,080.00"
Mikinduri Sub-District Hospial,"218,320.00"
Mikinduri Sub-District Hospial,"238,320.00"
Mikinduri Sub-District Hospial,"899,740.00"
Mikulinzi Nursing Home,"1,861.38"
Mikulinzi Nursing Home,"36,720.00"
Mikulinzi Nursing Home,"57,120.00"
Mikulinzi Nursing Home,"157,360.00"
Mikulinzi Nursing Home,"301,840.00"
Mikumbune Sub-District Hospital,"63,760.00"
Mikumbune Sub-District Hospital,"332,160.00"
Mikumbune Sub-District Hospital,"507,040.00"
Mikumbune Sub-District Hospital,"518,435.75"
Mikumbune Sub-District Hospital,"806,563.89"
Mikumbune Sub-District Hospital,"990,960.00"
MIKUYUNI DISPENSARY (KIBWEZI WEST),"16,105.27"
MIKUYUNI DISPENSARY (KIBWEZI WEST),"28,178.64"
MILE 46 HEALTH CENTRE,"10,000.00"
MILE 46 HEALTH CENTRE,"20,000.00"
MILE 46 HEALTH CENTRE,"50,000.00"
MILE 46 HEALTH CENTRE,"53,489.59"
MILE 46 HEALTH CENTRE,"306,696.28"
MILELE INTEGRATED MEDICAL SERVICES,"21,981.57"
MILIMANI MATERNITY & NURSING HOME (MERU),"6,720.00"
MILIMANI MATERNITY & NURSING HOME (MERU),"8,960.00"
Millenium Medical Centre (Etago),"226,240.00"
Millenium Medical Centre (Etago),"313,600.00"
Millenium Medical Centre (Etago),"377,831.36"
Millenium Medical Centre (Etago),"387,365.26"
Millenium Medical Centre (Etago),"561,040.00"
Millenium Medical Centre (Etago),"795,200.00"
MILLENNIA HEALTHCARE LIMITED-GITHURAI,"4,237.60"
MILLENNIA HEALTHCARE LIMITED-GITHURAI,"15,568.70"
MILO HEALTH CENTRE,"10,000.00"
MILO HEALTH CENTRE,"51,360.00"
MILO HEALTH CENTRE,"56,880.00"
MILO HEALTH CENTRE,"76,880.00"
MILO HEALTH CENTRE,"208,494.87"
MILO HEALTH CENTRE,"269,319.39"
Miluki Dispensary,"125,909.67"
Miluki Dispensary,"137,173.22"
Miluki Dispensary,"163,520.00"
Miluki Dispensary,"397,520.00"
Miluki Dispensary,"438,720.00"
Miluki Dispensary,"560,560.00"
Mimosa Cottage Hospital,"300,000.00"
Mimosa Cottage Hospital,"780,000.00"
Mimosa Cottage Hospital,"790,000.00"
Mimosa Cottage Hospital,"1,290,000.00"
MINA NURSING HOME RHAMU LIMITED,"12,698.38"
MINA NURSING HOME RHAMU LIMITED,"105,280.00"
MINA NURSING HOME RHAMU LIMITED,"680,960.00"
MINA NURSING HOME RHAMU LIMITED,"741,440.00"
MINA NURSING HOME RHAMU LIMITED,"1,126,720.00"
MINARET HOSPITAL LIMITED,"10,593.53"
MINIAMBO DISPENSARY,"20,000.00"
MINIAMBO DISPENSARY,"177,867.81"
MINIAMBO DISPENSARY,"207,281.54"
Minto Family Healthcare Services,"198,160.00"
Minto Family Healthcare Services,"277,117.60"
Minto Family Healthcare Services,"286,143.14"
Minto Family Healthcare Services,"427,720.00"
Minto Family Healthcare Services,"734,720.00"
Minto Family Healthcare Services,"761,600.00"
Minto Medical Centre,"89,600.00"
Minto Medical Centre,"131,178.11"
Minto Medical Centre,"284,480.00"
Minto Medical Centre,"452,480.00"
Minto Medical Centre,"482,146.74"
Minto Medical Centre,"757,120.00"
MIORO DISPENSARY,"1,284.54"
MIORO DISPENSARY,"4,208.75"
MIRAJ2,"2,567.89"
MIRAJ2,"112,000.00"
MIRAJ2,"114,240.00"
MIRAJ2,"180,240.00"
MIRAJ2,"421,680.00"
MIRANGA DISPENSARY,"23,791.83"
MIRANGA DISPENSARY,"46,131.38"
Miranga Sub County Hospital,"10,000.00"
Miranga Sub County Hospital,"20,000.00"
Miranga Sub County Hospital,"36,800.00"
Miranga Sub County Hospital,"95,876.60"
Miranga Sub County Hospital,"100,160.00"
Miranga Sub County Hospital,"130,077.16"
MIRANGINE HEALTH CENTRE,"10,000.00"
MIRANGINE HEALTH CENTRE,"40,000.00"
