Provider,Amount
2573 MURYACHAKWE DISPENSARY,"60,000.00"
2574 MAJABOW DISPENSARY,"60,000.00"
2575 GARSEY GOFTU DISPENSARY.,"60,000.00"
2576 BULLA ELMI DISPENSARY,"60,000.00"
2577 ELELE DISPENSARY,"60,000.00"
2578 BACHILE DISPENSARY,"60,000.00"
2579 GATEGI HEALTH CENTRE,"60,000.00"
2580 IKOMBE DISPENSARY,"60,000.00"
2581 GUMBA HEALTH CENTRE,"60,000.00"
2582 KIGUMO SUB-COUNTY HOSPITAL,"60,000.00"
2583 MAKUYU HEALTH CENTRE,"60,000.00"
2584 JUJA FARM HEALTH CENTRE,"60,000.00"
2585 HURUMA SUB-COUNTY HOSPITAL,"60,000.00"
2586 SOY HEALTH CENTRE,"60,000.00"
2587 KAPCHEROP HEALTH CENTRE,"60,000.00"
2588 KILIBWONI HEALTH CENTRE,"60,000.00"
2589 ENGASHURA HEALTH CENTRE,"60,000.00"
2590 KURESOI HEALTH CENTRE,"60,000.00"
2591 OLMEKENYU DISPENSARY,"60,000.00"
2592 TOROSEI DISPENSARY,"60,000.00"
2593 CHEBORGEI HEALTH CENTRE,"60,000.00"
2594 SOSIOT HEALTH CENTRE,"60,000.00"
2595 MUNGU'NGU' DISPENSARY,"60,000.00"
2596 MAGETA HEALTH CENTRE,"60,000.00"
2597 NGEGU DISPENSARY,"60,000.00"
2598 NYARUT HEALTH CENTRE,"60,000.00"
2599 OGWEDHI HEALTH CENTRE,"60,000.00"
2600 KEGONGA SUB-COUNTY HOSPITAL,"60,000.00"
2601 NYABONGE DISPENSARY,"60,000.00"
2602 KAYOLE 1 HEALTH CENTRE,"60,000.00"
2603 REUBEN HEALTH CENTRE,"60,000.00"
2604 ST.DANIEL COMBONI-LOKORI PHC HEALTH CENTER,"59,280.00"
2605 STAR GENERAL MEDICAL CENTRE,"59,280.00"
2606 TAYIB MEDICAL AND NURSING HOME,"58,240.00"
2607 GREENSPAN MEDICAL CENTRE,"58,240.00"
2608 CAPITAL MEMORIAL NURSING HOME,"58,240.00"
2609 SHAMAKHOKHO NEEMA MEDICAL CENTRE,"58,240.00"
2610 MAVENS HEALTHCARE LIMITED,"58,240.00"
2611 ST. BARBARA HEALTH CENTRE MOSOCHO,"58,240.00"
2612 BUKEMBE HEALTH CENTRE,"58,080.00"
2613 ITIBO ADVENTIST MISSION HOSPITAL,"57,120.00"
2614 RUMURUTI SUB-COUNTY HOSPITAL,"56,960.00"
2615 EMALI LEVEL 4 SUB-COUNTY HOSPITAL,"56,880.00"
2616 BOMET'S HEALTH CARE,"56,880.00"
2617 ENZARO HEALTH CENTRE,"56,880.00"
2618 NABIL NURSING HOME,"56,000.00"
2619 BANANEY NURSING HOME LIMITED,"56,000.00"
2620 BENWING KAHATIA NURSING HOME,"56,000.00"
2621 CDM ICHAGAKI HEALTH CENTRE,"56,000.00"
2622 HOPEM MEDICAL CENTRE,"56,000.00"
2623 OUR LADY OF PERPERTUAL SUPPORT FOR PEOPLE LIVING WITH AIDS AND O,"56,000.00"
2624 CHIROMO LANE MEDICAL CENTRE,"56,000.00"
2625 RIECHIERI HEALTH CENTRE,"55,840.00"
2626 FLUORSPAR HEALTH CENTRE,"55,680.00"
2627 P.A.G. (K) MISSION HOSPITAL GOIBEI,"54,800.00"
2628 TUDOR HEALTHCARE LTD-SINDO,"54,800.00"
2629 MERIDIAN GALANA HOSPITAL,"54,640.00"
2630 MARENYO HEALTH CENTRE,"54,480.00"
2631 DIVINE MERCY KITHATU HEALTH CENTRE,"53,760.00"
2632 ANDERSEN MEDICAL CENTRE,"53,760.00"
2633 AIC LODENGO HEALTH CENTRE,"53,760.00"
2634 BROADWAY HOSPITAL LIMITED,"53,760.00"
2635 TETRAGRAMMATON LIMITED,"53,250.00"
2636 BETHESDA NURSING HOME KARAGITA,"52,560.00"
2637 ST. MARY GORETTY NYAMONYE MISSION HEALTH CENTRE,"52,560.00"
2638 BOSIANGO HEALTH CENTRE,"52,400.00"
2639 VIRHEMBE COMMUNITY NURSING HOME,"51,520.00"
2640 WAJIR TB MANYATTA SUB-COUNTY HOSPITAL,"50,400.00"
2641 IMBIRIKANI LEVEL 4 HOSPITAL,"50,400.00"
2642 RESTORE HOSPITAL,"50,400.00"
2643 BETA CARE HOSPITAL LTD,"50,320.00"
2644 ST ANTHONYS KIBABII HEALTH CENTRE,"50,320.00"
2645 JAMBO HEALTHCARE LIMITED,"50,000.00"
2646 DIDA DISPENSARY,"50,000.00"
2647 GEDE HEALTH CENTRE,"50,000.00"
2648 JANJU DISPENSARY,"50,000.00"
2649 DUREWEEY DISPENSARY,"50,000.00"
2650 WARGADUD DISPENSARY,"50,000.00"
2651 KHALICHA DISPENSARY,"50,000.00"
2652 BAMBO DISPENSARY,"50,000.00"
2653 QURAHMADHOW DISPENSARY,"50,000.00"
2654 KIAMBERE DAM DISPENSARY,"50,000.00"
2655 NUU SUB-COUNTY HOSPITAL,"50,000.00"
2656 NGULUNI HEALTH CENTRE,"50,000.00"
2657 KAKO DISPENSARY,"50,000.00"
2658 NDALANI DISPENSARY,"50,000.00"
2659 KWALE DISPENSARY,"50,000.00"
2660 NGANO HEALTH CENTRE,"50,000.00"
2661 MIRANGINE HEALTH CENTRE,"50,000.00"
2662 GETA BUSH HEALTH CENTRE,"50,000.00"
2663 ITHANGA HEALTH CENTRE,"50,000.00"
2664 PARAYON DISPENSARY,"50,000.00"
2665 MWANGAZA MEDICAL CENTRE,"50,000.00"
2666 PIONEER HEALTH CENTRE,"50,000.00"
2667 BIRETWA MODEL HEALTH CENTRE,"50,000.00"
2668 MUSKUT HEALTH CENTRE,"50,000.00"
2669 KIBWARENG HEALTH CENTRE,"50,000.00"
2670 KAPKANGANI HEALTH CENTRE,"50,000.00"
2671 KISANANA HEALTH CENTRE,"50,000.00"
2672 RONGAI HEALTH CENTRE-NAKURU,"50,000.00"
2673 DUNDORI HEALTH CENTRE,"50,000.00"
2674 STETHOCARE MEDICAL CLINIC,"50,000.00"
2675 OLCHORRO HEALTH CENTRE,"50,000.00"
2676 NAROLONG DISPENSARY,"50,000.00"
2677 IMURTOT HEALTH CENTRE,"50,000.00"
2678 ORACLE HEALTHCARE LIMITED,"50,000.00"
2679 OLBUTYO HEALTH CENTRE,"50,000.00"
2680 KENYAGORO DISPENSARY,"50,000.00"
2681 MAKUTANO HEALTH CENTRE,"50,000.00"
2682 EKITALE DISPENSARY,"50,000.00"
2683 NAMWATIKHO DISPENSARY,"50,000.00"
2684 ASAYI DISPENSARY,"50,000.00"
2685 MAMA ABIGAIL SMART CLINIC,"50,000.00"
2686 KENYENYA HEALTH CENTRE,"50,000.00"
2687 FREMO MEDICAL CENTRE,"50,000.00"
2688 MEDIWELL HEALTHCARE LIMITED,"49,280.00"
2689 ST. JUDE MEDICAL CARE,"49,280.00"
2690 IVORY HEALTH SOLUTIONS LIMITED GITHUNGURI,"49,280.00"
2691 KATITO MEDICAL CENTRE-SONDU,"49,280.00"
2692 LLOYCARE MEDICAL SERVICES,"49,280.00"
2693 MWIKI HEALTH CENTRE,"48,960.00"
2694 OAKLAND MEDICAL CENTRE,"48,080.00"
2695 KILINGILI HEALTH CENTRE,"48,080.00"
2696 KAGWA HEALTH CENTRE,"48,080.00"
2697 MARIA MATERNITY AND NURSING HOME,"47,920.00"
2698 CHRIZAH MEDICAL CLINIC LIMITED,"47,100.00"
2699 HEALPARK MEDICAL SOLUTIONS,"47,040.00"
2700 WILLGRACE HOSPITAL,"47,040.00"
2701 SHIKUNGA MODEL HEALTH CENTRE,"47,040.00"
2702 BLUE PEAK MEDICAL CENTRE,"47,040.00"
2703 CHILD MENTAL HAVEN LIMITED,"47,040.00"
2704 OBER KAMOTH SUB-COUNTY HOSPITAL,"46,880.00"
2705 THE NAIROBI WEST HOSPITAL LIMITED - RUIRU,"46,800.00"
2706 MUTHA HEALTH CENTRE,"45,680.00"
2707 DORAN LIFE CARE CENTRE,"44,840.00"
2708 LIKONI CATHOLIC HOSPITAL,"44,800.00"
2709 EASTGATE MEDICAL CENTRE,"44,800.00"
2710 ST MARY MOTHER &amp; CHILD HOSPITAL,"44,800.00"
2711 ELIANE ROYAL HOSPITAL LIMITED,"44,800.00"
2712 KIBUKE HEALTH CENTRE,"44,800.00"
2713 GIOVANNA -E- SYLVIA MEDICAL CENTRE,"44,800.00"
2714 HAYAT HOSPITAL,"44,800.00"
2715 JABEZ HEALTHCARE SERVICES-TALA,"44,640.00"
2716 NEEMA MEDICAL HOME LTD,"44,480.00"
2717 SHIANDA HEALTH CENTRE,"44,480.00"
2718 DR.KALEBI LABS (DKL) LTD,"44,000.00"
2719 TAMBACH SUB-COUNTY HOSPITAL,"43,680.00"
2720 MUTETHIA KIRAONE NURSING HOME,"43,600.00"
2721 IKOBE HEALTH CENTRE,"43,600.00"
2722 AFRICARE DIALYSIS CENTRES LIMITED- MURANGA,"42,600.00"
2723 THIKA DIALYSIS CENTRE,"42,600.00"
2724 POLANI MEDICAL CENTRE LIMITED-BONDORA,"42,560.00"
2725 AL-SHIFAAT NURSING HOME LIMITED,"42,560.00"
2726 POLYCARE MEDICAL CLINIC,"42,560.00"
2727 SMART HEALTHCARE MAAI MAHIU,"42,560.00"
2728 FLC FOUNTAIN MISSION HOSPITAL,"42,560.00"
2729 IKANGA HOPE DIAGNOSTIC &amp; TREATMENT CENTRE,"42,400.00"
2730 MEDITRUST HEALTHCARE SERVICES,"41,360.00"
2731 TAKAWIRI HEALTH CENTRE,"41,360.00"
2732 ONGIELO HEALTH CENTRE,"41,200.00"
2733 SCION MEDICAL CENTRE MWIKI LIMITED,"40,430.00"
2734 MANGROOVE MEDICARE LIMITED,"40,320.00"
2735 ABAKORE NURSING HOME LIMITED,"40,320.00"
2736 NANHA WISH MEDICAL CARE LIMITED,"40,320.00"
2737 MUHOTETU MEDICAL CENTRE,"40,320.00"
2738 PENEZA HEALTHCARE LIMITED,"40,320.00"
2739 PRIMEWAYS MEDICAL CENTER LIMITED,"40,320.00"
2740 NDITHINI HEALTH CENTRE,"40,160.00"
2741 THE ROYAL DANYAKI COMMUNITY MEDICAL CLINIC,"40,000.00"
2742 BOKOLE CDF HEALTH CENTER,"40,000.00"
2743 R4C KENYA MEDICAL SERVICES,"40,000.00"
2744 NG'OMBENI HEALTH CENTRE,"40,000.00"
2745 MBWALENI DISPENSARY,"40,000.00"
2746 GANZE HEALTH CENTRE,"40,000.00"
2747 JIBANA SUB-COUNTY HOSPITAL,"40,000.00"
2748 SHANTABAQ HEALTH CENTRE,"40,000.00"
2749 IFTIN SUB-COUNTY HOSPITAL,"40,000.00"
2750 BARWAQ DISPENSARY,"40,000.00"
2751 LENSAYU DISPENSARY,"40,000.00"
2752 DELA DISPENSARY,"40,000.00"
2753 FINCHARO HEALTH CENTRE,"40,000.00"
2754 CHACHABOLE DISPENSARY,"40,000.00"
2755 KOROMEY DISPENSARY,"40,000.00"
2756 BURMAYO DISPENSARY,"40,000.00"
2757 KATYETHOKA HEALTH CENTRE,"40,000.00"
2758 KIVAANI HEALTH CENTRE,"40,000.00"
2759 KALAMA HEALTH CENTRE,"40,000.00"
2760 MLOLONGO HEALTH CENTRE,"40,000.00"
2761 IIANI KIATINENI DISPENSARY,"40,000.00"
2762 KAVUMBU DISPENSARY,"40,000.00"
2763 KATHONZWENI HEALTH CENTRE,"40,000.00"
2764 KILALA MODEL HEALTH CENTRE,"40,000.00"
2765 MBUI NZAU DISPENSARY,"40,000.00"
2766 KASUKU HEALTH CENTRE,"40,000.00"
2767 NGORIKA HEALTH CENTRE,"40,000.00"
2768 NDARAGWA HEALTH CENTRE,"40,000.00"
2769 ENDARASHA RURAL HEALTH CENTRE,"40,000.00"
2770 NYERI TOWN HEALTH CENTRE,"40,000.00"
2771 MUTITHI HEALTH CENTRE,"40,000.00"
2772 SABA SABA HEALTH CENTRE,"40,000.00"
2773 LIMURU VALLEY-MED DIAGNOSTIC CENTER LIMITED,"40,000.00"
2774 LIMURU HEALTH CENTRE,"40,000.00"
2775 NDEIYA HEALTH CENTRE,"40,000.00"
2776 KARATU LEVEL 4 HOSPITAL,"40,000.00"
2777 KAKUMA SUB-COUNTY HOSPITAL,"40,000.00"
2778 LOCHWAANGI KAMATAK DISPENSARY,"40,000.00"
2779 WAKOR DISPENSARY,"40,000.00"
2780 MBARA HEALTH CENTRE,"40,000.00"
2781 BARAGOI SUB-COUNTY HOSPITAL,"40,000.00"
2782 SABOTI SUB COUNTY HOSPITAL,"40,000.00"
2783 GRASSLAND DISPENSARY,"40,000.00"
2784 ST.MARYS MEDICAL CENTRE KAPSOYA,"40,000.00"
2785 CHEPKIGE HEALTH CENTRE,"40,000.00"
2786 CHEPKANGA DISPENSARY,"40,000.00"
2787 KAPSAIT DISPENSARY,"40,000.00"
2788 KOKWET FAMILY HEALTH CARE,"40,000.00"
2789 SEREM HEALTH CENTRE(NANDI SOUTH),"40,000.00"
2790 SOBA RIVER HEALTH CENTRE,"40,000.00"
2791 KABUNYERIA DISPENSARY,"40,000.00"
2792 MAINA VILLAGE DISPENSARY,"40,000.00"
2793 BOENSUMMIT MEDICAL CENTER,"40,000.00"
2794 BARUT DISPENSARY,"40,000.00"
2795 TONYMED MEDICAL CENTRE,"40,000.00"
2796 EMMAUS MEDICAL CENTRE - KURESOI,"40,000.00"
2797 KALYET CLINIC KIPKELION,"40,000.00"
2798 MERIGI HEALTH CENTRE,"40,000.00"
2799 CHEBANGANG HEALTH CENTRE,"40,000.00"
2800 CHOMBELI MODEL HEALTH CENTRE,"40,000.00"
2801 MARIGO DISPENSARY,"40,000.00"
2802 LURARE DISPENSARY,"40,000.00"
2803 MATISI DISPENSARY,"40,000.00"
2804 ELUUYA DISPENSARY,"40,000.00"
2805 SIMENYA HEALTH CENTRE,"40,000.00"
2806 RABAR HEALTH CENTRE,"40,000.00"
2807 BAR OLENGO DISPENSARY,"40,000.00"
2808 LIDHA DISPENSARY,"40,000.00"
2809 BODI HEALTH CENTRE,"40,000.00"
2810 KOPANGA METHODIST DISPENSARY,"40,000.00"
2811 ORIZON MEDICAL CENTRE,"40,000.00"
2812 RIOTANCHI HEALTH CENTRE,"40,000.00"
2813 OGANGO HEALTH CENTRE,"40,000.00"
2814 KANGEMI HEALTH CENTRE,"40,000.00"
2815 ST.MONICA DISPENSARY MWENGENYE,"40,000.00"
2816 RIRUTA HEALTH CENTRE,"40,000.00"
2817 BABADOGO HEALTH CENTRE,"40,000.00"
2818 TAHCARE MEDICAL AND DENTAL CENTER LIMITED,"40,000.00"
2819 NAROSURA HEALTH CENTRE,"39,200.00"
2820 KWOYO HEALTH CENTRE,"39,120.00"
2821 KIMATHI MEDICAL SERVICES,"39,000.00"
2822 KEGONDI HEALTH CENTRE,"38,960.00"
2823 EL-MAKKAH COMPREHENSIVE CARE,"38,080.00"
2824 AL-MASRY NURSING HOME LIMITED,"38,080.00"
2825 NORTHMARK MEDICAL CENTRE AND NURSING HOME LIMITED,"38,080.00"
2826 ARISE HOSPITAL,"38,080.00"
2827 EMMANUEL COMMUNITY HOSPITAL LIMITED,"38,080.00"
2828 EVANS SUNRISE MEDICAL CENTRE,"36,960.00"
2829 HELFEN MEDICAL CENTRE,"36,880.00"
2830 ST JOSEPH'S AMUKURA MISSION HEALTH CENTER,"36,880.00"
2831 DERTU HEALTH CENTRE,"36,720.00"
2832 AMINA COMMUNITY HOSPITAL CENTRE LIMITED,"35,840.00"
2833 SHIVANGA HEALTH CENTRE,"35,840.00"
2834 APPEX HOSPITAL,"35,840.00"
2835 WEST SIDE HEALTHCARE MALABA,"35,840.00"
2836 HEALTHWIZ MEDICAL CENTRE,"35,840.00"
2837 MAMA MARGARET UHURU HOSPITAL,"35,840.00"
2838 CHEPKUBE HEALTH CENTRE,"34,960.00"
2839 MURUDEF COMMUNITY HEALTH CENTRE,"34,640.00"
2840 DR.AGARWAL'S EYE HOSPITAL,"33,600.00"
2841 AFNAAN HEALTHCARE SERVICES,"33,600.00"
2842 FRALOMA HOSPITAL LIMITED,"33,600.00"
2843 LOKORI SUB-COUNTY HOSPITAL,"33,600.00"
2844 GOOD HOPE NYAHURURU NURSING HOME(K) LIMITED,"33,600.00"
2845 AFRAHA MATERNITY AND NURSING HOME,"33,600.00"
2846 KARAMBUNA MEDICAL CLINIC,"33,600.00"
2847 BUNGOMA WEMA CENTRE,"33,600.00"
2848 WESTERN FAMILY HOSPITAL LIMITED,"33,600.00"
2849 MOGONGA CRESCENT MEDICAL CENTRE,"33,600.00"
2850 OASIS DOCTORS PLAZA NYAMIRA,"33,600.00"
2851 MKUNGA MATERNITY AND NURSING HOME,"33,600.00"
2852 MARIA IMMACULATA HOSPITAL LAVINGTON,"33,600.00"
2853 HEALING TREE EYE &amp; LASER HOSPITAL LIMITED,"33,600.00"
2854 MUKHOBOLA HEALTH CENTRE,"33,240.00"
2855 QARNAIN MEDICARE AND HEALTH SERVICE LIMITED,"32,400.00"
2856 ANGURAI HEALTH CENTRE,"32,400.00"
2857 EQUITY AFIA HOMABAY MEDICAL CENTER,"32,000.00"
2858 REALE HOSPITAL KITALE,"31,700.00"
2859 RAYCOS HEALTH CENTRE,"31,360.00"
2860 SIMAHO MCH/FP CLINIC,"31,360.00"
2861 SHIFAA NURSING HOME,"31,360.00"
2862 AFYA BORA MEDICAL CLINIC MUTOMO,"31,360.00"
2863 TUMAINI INTERNATIONAL TRUST MISSION HOSPITAL,"31,360.00"
2864 NYANEJE HEALTH CENTRE,"31,360.00"
2865 UMOJA HOSPITAL LIMITED,"30,240.00"
2866 SHIMO ANNEX DISPENSARY,"30,000.00"
2867 MAUNGUNJA HEALTH CENTRE,"30,000.00"
2868 KIKONENI HEALTH CENTRE,"30,000.00"
2869 MBUGUNI DISPENSARY,"30,000.00"
2870 MATOLANI DISPENSARY,"30,000.00"
2871 KOKOTONI DISPENSARY,"30,000.00"
2872 MKUNUMBI DISPENSARY,"30,000.00"
2873 SINAMBIO DISPENSARY,"30,000.00"
2874 MODA MBOGHO DISPENSARY,"30,000.00"
2875 IBRAHIM URE DISPENSARY,"30,000.00"
2876 KUTAYU HEALTH CENTRE,"30,000.00"
2877 KAJUKI HEALTH CENTRE,"30,000.00"
2878 BARAGU HEALTH CENTRE,"30,000.00"
2879 KISAYANI HEALTH CENTRE,"30,000.00"
2880 KISESINI DISPENSARY,"30,000.00"
2881 MUTITUNI HEALTH CENTRE,"30,000.00"
2882 MASINGA HEALTH CENTRE,"30,000.00"
2883 KANGONDE DISPENSARY,"30,000.00"
2884 KITHUKI HEALTH CENTRE,"30,000.00"
2885 MAVINDINI HEALTH CENTRE,"30,000.00"
2886 NGALANA DISPENSARY,"30,000.00"
2887 SILIBWET HEALTH CENTRE,"30,000.00"
2888 MURUNGARU HEALTH CENTRE,"30,000.00"
2889 KIUMBU HEALTH CENTRE,"30,000.00"
2890 KAMBIRWA HEALTH CENTRE,"30,000.00"
2891 ST. JOSEPH CATHOLIC DISPENSARY GITHURAI,"30,000.00"
2892 ALALE HEALTH CENTRE,"30,000.00"
2893 TAMKAL DISPENSARY,"30,000.00"
2894 KAMKETO DISPENSARY,"30,000.00"
2895 KISIMA MODEL HEALTH CENTRE,"30,000.00"
2896 JOSNAM MEDICAL CLINIC,"30,000.00"
2897 MOIBEN HEALTH CENTRE,"30,000.00"
2898 KAPTEREN HEALTH CENTRE,"30,000.00"
2899 KAPTALAMWA HEALTH CENTRE,"30,000.00"
2900 LELBOINET HEALTH CENTRE,"30,000.00"
2901 KAPARON HEALTH CENTRE,"30,000.00"
2902 KAMOGO HEALTH CENTRE,"30,000.00"
2903 KAPKURES HEALTH CENTRE,"30,000.00"
2904 KIPTANGWANYI DISPENSARY,"30,000.00"
2905 MIRUGI KARIUKI SUB-COUNTY HOSPITAL,"30,000.00"
2906 RARE HEALTH CENTRE,"30,000.00"
2907 TAKITECH DISPENSARY,"30,000.00"
2908 KIPETO DISPENSARY,"30,000.00"
2909 SHOMPOLE HEALTH CENTRE,"30,000.00"
2910 KIPWASTUIYO HEALTH CENTRE,"30,000.00"
2911 KENEGUT DISPENSARY,"30,000.00"
2912 MANYOROR DISPENSARY,"30,000.00"
2913 KIMUNCHUL DISPENSARY,"30,000.00"
2914 IRWAGA HEALTH CENTRE,"30,000.00"
2915 SIVILE DISPENSARY,"30,000.00"
2916 KIMANGETI DISPENSARY,"30,000.00"
2917 JEBROK MEDICAL CLINC,"30,000.00"
2918 IPALI HEALTH CENTRE,"30,000.00"
2919 SHIRU HEALTH CENTRE,"30,000.00"
2920 MACHWELE FRIENDS DISPENSARY,"30,000.00"
2921 LUUYA HEALTH CENTRE,"30,000.00"
2922 LUNAKWE DISPENSARY,"30,000.00"
2923 CHEBUKWABI DISPENSARY,"30,000.00"
2924 MUKUYUNI HEALTH CENTRE,"30,000.00"
2925 RAMULA HEALTH CENTRE,"30,000.00"
2926 MALANGA HEALTH CENTRE,"30,000.00"
2927 TINGARE DISPENSARY,"30,000.00"
2928 UHUYI DISPENSARY,"30,000.00"
2929 SIKALAME DISPENSARY,"30,000.00"
2930 LIGEGA HEALTH CENTRE,"30,000.00"
2931 MISORI DISPENSARY,"30,000.00"
2932 NAYA HEALTH CENTRE,"30,000.00"
2933 KADINDA HEALTH CENTRE -COUNTY,"30,000.00"
2934 OJOLA HEALTH CENTRE,"30,000.00"
2935 CHIGA DISPENSARY,"30,000.00"
2936 GOOD SHEPHERD ANGIYA DISPENSARY,"30,000.00"
2937 KOBONDO DISPENSARY,"30,000.00"
2938 KIASA COMMUNITY DISPENSARY,"30,000.00"
2939 OMIRO DISPENSARY,"30,000.00"
2940 KAUMA DISPENSARY,"30,000.00"
2941 KIONYO HEALTH CENTRE,"30,000.00"
2942 KEGOGI HEALTH CENTRE,"30,000.00"
2943 MONG'ONI DISPENSARY,"30,000.00"
2944 NYAMAIYA HEALTH CENTRE,"30,000.00"
2945 EASTLEIGH HEALTH CENTRE,"30,000.00"
2946 NGARA HEALTH CENTRE,"30,000.00"
2947 KWANZA SUB-COUNTY HOSPITAL,"28,400.00"
2948 MABOLE HEALTH CENTRE,"27,920.00"
2949 ALIMAOW HEALTH CENTRE,"26,880.00"
2950 MARIWA HEALTH CENTRE,"26,880.00"
2951 JAHMII KIPAWA MEDICAL CENTRE,"26,880.00"
2952 BALDO IPPOLITA CATHOLIC HEALTH CENTRE,"26,880.00"
2953 GOT AGULU SUB-COUNTY HOSPITAL,"26,720.00"
2954 ESHIBIMBI HEALTH CENTRE,"25,680.00"
2955 BLOOM DHAHABU LIMITED,"25,000.00"
2956 SARIF HEALTH CENTRE,"24,640.00"
2957 ARABIA NURSING HOME,"24,640.00"
2958 ACK PORT FLORENCE COMMUNITY HOSPITAL,"24,640.00"
2959 DEDE HEALTH CENTRE,"24,640.00"
2960 KOCHOLWO SUB-COUNTY HOSPITAL,"24,480.00"
2961 BUTULA MISSION HEALTH CENTRE,"24,480.00"
2962 KODONDI HEALTH CENTRE,"24,480.00"
2963 KATABOI DISPENSARY,"24,000.00"
2964 GLENFIN DONHOLM HOSPITAL LIMITED,"23,520.00"
2965 THE GRAND MTWAPA HOSPITAL LTD,"22,400.00"
2966 IBNU SINA NURSING HOME AND PHARMACY LIMITED,"22,400.00"
2967 OLKALOU BETHEL MEDICAL CENTRE,"22,400.00"
2968 HOLY FAMILY CATHOLIC MISSION HOSPITAL,"22,400.00"
2969 JUJA ROAD MATERNITY HOSPITAL LIMITED- RUIRU,"22,400.00"
2970 MAGO CARE HOSPITAL,"22,400.00"
2971 SAINT MAE MATERNITY HOME,"22,400.00"
2972 EASTEND DOCTORS PLAZA MEDICAL CENTRE LIMITED,"22,400.00"
2973 UASIN GISHU SUB-COUNTY HOSPITAL,"22,000.00"
2974 CITY POINT MEDICAL CLINIC,"21,492.00"
2975 BOREHOLE-II HEALTH CENTRE,"21,200.00"
2976 ABIDHA HEALTH CENTRE,"21,200.00"
2977 EMARTI HEALTH CENTRE,"20,900.00"
2978 AIC KIJABE HOSPITAL-NAIVASHA MEDICAL CENTRE,"20,683.00"
2979 MULOT CATHOLIC DISPENSARY,"20,500.00"
2980 MILIMANI LUXUM HOSPITAL LIMITED,"20,160.00"
2981 ST FRANCIS HEALTH SERVICES KAHAWA SUKARI,"20,160.00"
2982 SONGOT MEDICAL CENTER LIMITED,"20,160.00"
2983 MUKUYU HEALTH CENTRE,"20,160.00"
2984 METICULOUS NURSING HOME LIMITED,"20,160.00"
2985 PROACT SERVICES HEALTH CENTRE LTD,"20,160.00"
2986 LORUGUM SUB-COUNTY HOSPITAL,"20,080.00"
2987 NYAHERA SUB-COUNTY HOSPITAL,"20,080.00"
2988 SAIKA NURSING HOME LIMITED,"20,080.00"
2989 ST. VALERIA MEDICAL CLINIC,"20,000.00"
2990 SHIMO LA TEWA MAIN HEALTH CENTRE,"20,000.00"
2991 VYONGWANI DISPENSARY,"20,000.00"
2992 MBITA DISPENSARY,"20,000.00"
2993 BORESINGWAYA DISPENSARY,"20,000.00"
2994 BLISS HEALTHCARE LIMITED MTWAPA,"20,000.00"
2995 AMURT HEALTH CARE CENTRE MALINDI MUYEYE CLINIC,"20,000.00"
2996 MIJOMBONI DISPENSARY,"20,000.00"
2997 MAREKEBUNI DISPENSARY,"20,000.00"
2998 COWDRAY DISPENSARY,"20,000.00"
2999 KINARANI DISPENSARY,"20,000.00"
3000 SABAKI DISPENSARY,"20,000.00"
3001 GONGONI HEALTH CENTRE,"20,000.00"
3002 MADUNGUNI DISPENSARY,"20,000.00"
3003 BWAGA MOYO DISPENSARY,"20,000.00"
3004 MUYU WA KAE DISPENSARY,"20,000.00"
3005 KAMALE DISPENSARY,"20,000.00"
3006 CHUMANI DISPENSARY,"20,000.00"
3007 MULANJO DISPENSARY,"20,000.00"
3008 MWINA DISPENSARY,"20,000.00"
3009 SABULI HEALTH CENTRE,"20,000.00"
3010 MALKAGUFU DISPENSARY,"20,000.00"
3011 QARA HEALTH CENTRE,"20,000.00"
3012 BOA DISPENSARY,"20,000.00"
3013 KONTON DISPENSARY,"20,000.00"
3014 BATALU DISPENSARY,"20,000.00"
3015 BERAMO DISPENSARY,"20,000.00"
3016 KUBIHALO DISPENSARY,"20,000.00"
3017 GUTICHA DISPENSARY,"20,000.00"
3018 EL-KALA DISPENSARY,"20,000.00"
3019 ARDAHAGARSU DISPENSARY,"20,000.00"
3020 TARAMA DISPENSARY,"20,000.00"
3021 DARWED DISPENSARY,"20,000.00"
3022 APU DISPENSARY,"20,000.00"
3023 MBEU SUB-COUNTY HOSPITAL,"20,000.00"
3024 MUTHAMBI HEALTH CENTRE,"20,000.00"
3025 KAIRURI HEALTH CENTRE,"20,000.00"
3026 NEMBURE HEALTH CENTRE,"20,000.00"
3027 MULUTU CATHOLIC DISPENSARY,"20,000.00"
3028 NZELUNI HEALTH CENTRE,"20,000.00"
3029 RENICE FAMILY MEDICAL SERVICES,"20,000.00"
3030 KATANGI HEALTH CENTRE,"20,000.00"
3031 MASII HEALTH CENTRE_,"20,000.00"
3032 MBIUNI MODEL HEALTH CENTRE,"20,000.00"
3033 KITUNDU G.O.K DISPENSARY,"20,000.00"
3034 KATHULUMBI DISPENSARY,"20,000.00"
3035 MBUVO HEALTH CENTRE,"20,000.00"
3036 MUKUYUNI SUB COUNTY HOSPITAL,"20,000.00"
3037 NZOUNI DISPENSARY,"20,000.00"
3038 KIKUMINI HEALTH CENTRE,"20,000.00"
3039 MAAU-ELI DISPENSARY,"20,000.00"
3040 MAVIVYE MODEL HEALTH CENTRE,"20,000.00"
3041 MASONGALENI HEALTH CENTRE,"20,000.00"
3042 SHAMATA HEALTH CENTRE,"20,000.00"
3043 BAARI HEALTH CENTRE,"20,000.00"
3044 MANUNGA HEALTH CENTRE,"20,000.00"
